table,domain,index,columns,kind,size_bytes,scans,flags
corporate_accounts,Insurance,idx_corporate_accounts_hospital,hospital_id,INDEX,8192,109,none
credential_override_log,Other,credential_override_log_hospital_idx,hospital_id created_at,INDEX,8192,99,none
credential_override_log,Other,credential_override_log_pkey,id,PK,8192,0,none
credit_note_items,Billing,credit_note_items_pkey,id,PK,8192,0,none
credit_note_items,Billing,idx_credit_note_items_note,credit_note_id,INDEX,8192,0,ZERO scans since stats reset
credit_notes,Billing,credit_notes_pkey,id,PK,8192,0,none
credit_notes,Billing,idx_credit_notes_admission,hospital_id admission_id,INDEX,8192,0,ZERO scans since stats reset
credit_notes,Billing,idx_credit_notes_patient,hospital_id patient_id created_at,INDEX,8192,172,none
credit_notes,Billing,uq_credit_note_number,hospital_id credit_note_number,UNIQUE,8192,0,none
cross_match_records,Other,cross_match_records_pkey,id,PK,8192,0,none
cycle_instruments,Other,cycle_instruments_pkey,id,PK,8192,0,none
daily_cash_closure,Other,daily_cash_closure_pkey,id,PK,16384,0,none
daily_cash_closure,Other,daily_cash_closure_unique,hospital_id closure_date,UNIQUE,16384,0,"DUPLICATE column set: daily_cash_closure_unique, idx_daily_cash_closure_hospital_date"
daily_cash_closure,Other,idx_daily_cash_closure_hospital_date,hospital_id closure_date,INDEX,16384,5259,"DUPLICATE column set: daily_cash_closure_unique, idx_daily_cash_closure_hospital_date"
daily_census_snapshots,Other,daily_census_snapshots_hospital_id_snapshot_date_key,hospital_id snapshot_date,UNIQUE,16384,0,"DUPLICATE column set: daily_census_snapshots_hospital_id_snapshot_date_key, idx_daily_census_hospital_date"
daily_census_snapshots,Other,daily_census_snapshots_pkey,id,PK,16384,0,none
daily_census_snapshots,Other,idx_daily_census_hospital_date,hospital_id snapshot_date,INDEX,16384,787,"DUPLICATE column set: daily_census_snapshots_hospital_id_snapshot_date_key, idx_daily_census_hospital_date"
data_erasure_requests,Other,data_erasure_requests_pkey,id,PK,8192,0,none
data_erasure_requests,Other,idx_data_erasure_requests_hospital,hospital_id,INDEX,8192,123,none
data_erasure_requests,Other,idx_data_erasure_requests_status,status requested_at,INDEX,8192,6,none
day_care_procedures,Other,day_care_procedures_pkey,id,PK,16384,30,none
day_care_procedures,Other,idx_day_care_procedures_hospital,hospital_id is_active,INDEX,16384,233,none
daycare_chairs,Other,daycare_chairs_pkey,id,PK,8192,0,none
death_certificates,Other,death_certificates_hospital_mccd_form_number_key,hospital_id mccd_form_number,UNIQUE,8192,108,none
death_certificates,Other,death_certificates_pkey,id,PK,8192,0,none
demand_forecasts,Other,demand_forecasts_pkey,id,PK,8192,0,none
denial_logs,Other,denial_logs_pkey,id,PK,8192,0,none
denial_logs,Other,idx_denial_logs_claim,claim_id,INDEX,8192,0,ZERO scans since stats reset
dental_charts,Dental,dental_charts_pkey,id,PK,8192,0,none
dental_charts,Dental,idx_dental_charts_hospital,hospital_id,INDEX,8192,108,none
dental_charts,Dental,idx_dental_charts_patient,patient_id,INDEX,8192,67,none
dental_lab_orders,Dental,dental_lab_orders_pkey,id,PK,8192,0,none
dental_lab_orders,Dental,idx_dental_lab_orders_patient,patient_id,INDEX,8192,67,none
dental_lab_orders,Dental,idx_dental_lab_orders_status,hospital_id status,INDEX,8192,109,none
dental_treatment_plans,Dental,dental_treatment_plans_pkey,id,PK,8192,0,none
dental_treatment_plans,Dental,idx_dental_treatment_plans_patient,patient_id,INDEX,8192,69,none
department_indents,Tenant,department_indents_hospital_indent_number_key,hospital_id indent_number,UNIQUE,8192,113,none
department_indents,Tenant,department_indents_pkey,id,PK,8192,0,none
departments,Tenant,departments_pkey,id,PK,16384,14192,none
depreciation_postings,Other,depreciation_postings_pkey,id,PK,8192,0,none
depreciation_postings,Other,depreciation_postings_unique,hospital_id asset_id period,UNIQUE,8192,0,none
depreciation_postings,Other,idx_depreciation_postings_hospital,hospital_id period,INDEX,8192,99,none
dialysis_machines,IPD,dialysis_machines_pkey,id,PK,16384,10,none
dialysis_patients,IPD,dialysis_patients_hospital_id_patient_id_key,hospital_id patient_id,UNIQUE,16384,227,none
dialysis_patients,IPD,dialysis_patients_pkey,id,PK,16384,32,none
dialysis_sessions,IPD,dialysis_sessions_pkey,id,PK,16384,5,none
dialyzer_reuse,Other,dialyzer_reuse_pkey,id,PK,8192,0,none
dicom_files,Radiology,dicom_files_hospital_idx,hospital_id,INDEX,8192,105,none
dicom_files,Radiology,dicom_files_order_idx,order_id,INDEX,8192,34,none
dicom_files,Radiology,dicom_files_pkey,id,PK,8192,0,none
dicom_files,Radiology,dicom_files_study_idx,study_instance_uid,INDEX,8192,0,ZERO scans since stats reset
diet_orders,Dietetics,diet_orders_pkey,id,PK,16384,0,none
diet_orders,Dietetics,idx_diet_orders_admission,admission_id,INDEX,16384,0,ZERO scans since stats reset
diet_orders,Dietetics,idx_diet_orders_hospital,hospital_id,INDEX,16384,107,none
diet_orders,Dietetics,idx_diet_orders_status,status,INDEX,16384,0,ZERO scans since stats reset
diet_plans,Dietetics,diet_plans_pkey,id,PK,8192,0,none
diet_plans,Dietetics,idx_diet_plans_admission,admission_id,INDEX,8192,0,ZERO scans since stats reset
diet_plans,Dietetics,idx_diet_plans_hospital,hospital_id,INDEX,8192,0,ZERO scans since stats reset
diet_plans,Dietetics,idx_diet_plans_hospital_admission,hospital_id admission_id,INDEX,8192,107,none
dietitian_notes,Dietetics,dietitian_notes_pkey,id,PK,8192,0,none
dietitian_notes,Dietetics,idx_dietitian_notes_admission,hospital_id admission_id note_date,INDEX,8192,101,none
disaster_drills,Emergency,disaster_drills_hospital_id_drill_date_idx,hospital_id drill_date,INDEX,8192,105,none
disaster_drills,Emergency,disaster_drills_pkey,id,PK,8192,0,none
disciplinary_actions,Other,disciplinary_actions_pkey,id,PK,8192,0,none
disciplinary_actions,Other,disciplinary_user_idx,user_id,INDEX,8192,1,none
discount_approvals,Billing,discount_approvals_pkey,id,PK,8192,0,none
discount_codes,Billing,discount_codes_code_key,code,UNIQUE,8192,0,"DUPLICATE column set: idx_discount_codes_code, discount_codes_code_key"
discount_codes,Billing,discount_codes_pkey,id,PK,8192,0,none
discount_codes,Billing,idx_discount_codes_active_valid,is_active valid_from valid_until,INDEX,8192,0,ZERO scans since stats reset
discount_codes,Billing,idx_discount_codes_code,code,INDEX,8192,0,"ZERO scans since stats reset; DUPLICATE column set: idx_discount_codes_code, discount_codes_code_key"
doctor_quick_picks,OPD,doctor_quick_picks_doctor_id_category_key,doctor_id category,UNIQUE,16384,11,"DUPLICATE column set: doctor_quick_picks_doctor_id_category_key, idx_doctor_quick_picks_doctor"
doctor_quick_picks,OPD,doctor_quick_picks_pkey,id,PK,16384,0,none
doctor_quick_picks,OPD,idx_doctor_quick_picks_doctor,doctor_id category,INDEX,16384,1677,"DUPLICATE column set: doctor_quick_picks_doctor_id_category_key, idx_doctor_quick_picks_doctor"
doctor_quick_picks,OPD,idx_doctor_quick_picks_hospital,hospital_id,INDEX,16384,109,none
doctor_schedules,OPD,doctor_schedules_pkey,id,PK,16384,0,none
doctor_schedules,OPD,doctor_schedules_unique,hospital_id doctor_id day_of_week session_start,UNIQUE,16384,24,none
doctor_schedules,OPD,idx_doctor_schedules_doctor,hospital_id doctor_id,INDEX,16384,198,none
doctor_slots,OPD,doctor_slots_pkey,id,PK,991232,136,none
doctor_slots,OPD,idx_doctor_slots_date,slot_date hospital_id,INDEX,311296,156,none
doctor_slots,OPD,idx_doctor_slots_doctor,doctor_id slot_date,INDEX,245760,1,none
doctor_slots,OPD,idx_doctor_slots_unique,hospital_id doctor_id slot_date slot_time,UNIQUE,1753088,31938,none
donor_campaigns,Blood Bank,donor_campaigns_pkey,id,PK,8192,0,none
donor_campaigns,Blood Bank,idx_donor_campaigns_hospital,hospital_id created_at,INDEX,8192,107,none
donors,Blood Bank,donors_hospital_donor_code_key,hospital_id donor_code,UNIQUE,8192,109,none
donors,Blood Bank,donors_pkey,id,PK,8192,0,none
drug_allergy_cross_reactivity,Pharmacy,drug_allergy_cross_reactivity_pkey,id,PK,16384,0,none
drug_batches,Pharmacy,drug_batches_pkey,id,PK,16384,43,none
drug_batches,Pharmacy,idx_drug_batches_drug_expiry,drug_id expiry_date,INDEX,16384,100,none
drug_batches,Pharmacy,idx_drug_batches_hospital_active,hospital_id is_active,INDEX,16384,6,none
drug_batches,Pharmacy,idx_drug_batches_status,status hospital_id,INDEX,16384,207,none
drug_batches,Pharmacy,idx_drug_batches_store,store_location_id hospital_id,INDEX,16384,4,none
drug_interactions,Pharmacy,drug_interactions_pkey,id,PK,16384,0,none
drug_master,Pharmacy,drug_master_pkey,id,PK,16384,96,none
dunning_attempts,Other,dunning_attempts_pkey,id,PK,8192,0,none
dunning_attempts,Other,idx_dunning_attempts_hospital,hospital_id sent_at,INDEX,8192,100,none
dunning_cadence_rules,Other,dunning_cadence_rules_pkey,id,PK,16384,0,none
dunning_cadence_rules,Other,idx_dunning_cadence_rules_day,day_offset,INDEX,16384,0,ZERO scans since stats reset
duty_roster,HR,duty_roster_hospital_id_user_id_roster_date_key,hospital_id user_id roster_date,UNIQUE,16384,5,none
duty_roster,HR,duty_roster_pkey,id,PK,16384,2,none
duty_roster,HR,idx_duty_roster_hospital_date,hospital_id roster_date,INDEX,16384,142,none
duty_roster,HR,idx_duty_roster_user_date,user_id roster_date,INDEX,16384,1,none
ed_charge_items,Emergency,ed_charge_items_pkey,id,PK,16384,0,none
ed_charge_items,Emergency,idx_ed_charge_items_bill_id,bill_id,INDEX,16384,712,none
ed_charge_items,Emergency,idx_ed_charge_items_ed_visit_id,ed_visit_id,INDEX,16384,4,none
ed_charge_items,Emergency,idx_ed_charge_items_hospital_id,hospital_id,INDEX,16384,100,none
ed_charge_items,Emergency,idx_ed_charge_items_patient_id,patient_id,INDEX,16384,67,none
ed_handover_notes,Emergency,ed_handover_notes_pkey,id,PK,16384,0,none
ed_handover_notes,Emergency,idx_ed_handover_notes_hospital,hospital_id,INDEX,16384,100,none
ed_handover_notes,Emergency,idx_ed_handover_notes_visit,ed_visit_id,INDEX,16384,3,none
ed_medications,Emergency,ed_medications_pkey,id,PK,8192,0,none
ed_medications,Emergency,idx_ed_medications_ed_visit_id,ed_visit_id,INDEX,8192,3,none
ed_medications,Emergency,idx_ed_medications_hospital_id,hospital_id,INDEX,8192,100,none
ed_medications,Emergency,idx_ed_medications_patient_id,patient_id,INDEX,8192,67,none
ed_visits,Emergency,ed_visits_pkey,id,PK,16384,16,none
ed_visits,Emergency,idx_ed_visits_hospital_arrival,hospital_id arrival_time,INDEX,16384,389,none
electrical_safety_logs,Other,electrical_safety_logs_hospital_date,hospital_id log_date,INDEX,8192,101,none
electrical_safety_logs,Other,electrical_safety_logs_pkey,id,PK,8192,0,none
email_notifications,Notifications,email_notifications_pkey,id,PK,8192,0,none
email_notifications,Notifications,idx_email_notifications_hospital,hospital_id created_at,INDEX,8192,109,none
embryo_bank,IVF/ART,embryo_bank_pkey,id,PK,8192,0,none
embryo_bank,IVF/ART,idx_embryo_bank_couple,couple_id,INDEX,8192,0,ZERO scans since stats reset
embryo_bank,IVF/ART,idx_embryo_bank_hospital,hospital_id,INDEX,8192,173,none
embryology_records,IVF/ART,embryology_records_pkey,id,PK,8192,0,none
embryology_records,IVF/ART,idx_embryology_cycle,cycle_id,INDEX,8192,0,ZERO scans since stats reset
emi_installments,Billing,emi_installments_pkey,id,PK,8192,0,none
emi_installments,Billing,idx_emi_inst_due,hospital_id due_date status,INDEX,8192,108,none
emi_installments,Billing,idx_emi_inst_plan,plan_id,INDEX,8192,0,"ZERO scans since stats reset; DUPLICATE column set: idx_emi_inst_plan, idx_emi_installments_plan"
emi_installments,Billing,idx_emi_installments_due,due_date,INDEX,8192,18,none
emi_installments,Billing,idx_emi_installments_plan,plan_id,INDEX,8192,0,"ZERO scans since stats reset; DUPLICATE column set: idx_emi_inst_plan, idx_emi_installments_plan"
emi_plans,Billing,emi_plans_pkey,id,PK,8192,0,none
emi_plans,Billing,idx_emi_plans_bill,bill_id,INDEX,8192,712,none
emi_plans,Billing,idx_emi_plans_hospital,hospital_id status,INDEX,8192,137,none
emi_plans,Billing,idx_emi_plans_patient,patient_id,INDEX,8192,67,none
emi_plans,Billing,idx_emi_plans_status,status,INDEX,8192,0,ZERO scans since stats reset
emr_template_definitions,Other,emr_template_definitions_pkey,id,PK,16384,0,none
enterprise_leads,Other,enterprise_leads_pkey,id,PK,8192,0,none
entitlement_fail_open_events,Platform,entitlement_fail_open_events_pkey,id,PK,8192,0,none
entitlement_fail_open_events,Platform,idx_entitlement_fail_open_events_occurred,occurred_at,INDEX,8192,0,ZERO scans since stats reset
epidemic_protocols,Other,epidemic_protocols_hospital_id_is_active_idx,hospital_id is_active,INDEX,16384,128,none
epidemic_protocols,Other,epidemic_protocols_pkey,id,PK,16384,0,none
equipment_master,Inventory,equipment_master_hospital_id_equipment_code_key,hospital_id equipment_code,UNIQUE,16384,6,none
equipment_master,Inventory,equipment_master_pkey,id,PK,16384,0,none
equipment_master,Inventory,idx_equipment_dept,department_id,INDEX,16384,1,none
equipment_master,Inventory,idx_equipment_hospital,hospital_id,INDEX,16384,0,ZERO scans since stats reset
equipment_master,Inventory,idx_equipment_status,hospital_id status,INDEX,16384,251,none
esg_monthly_metrics,Other,esg_monthly_metrics_hospital_id_month_year_idx,hospital_id month_year,INDEX,8192,105,"DUPLICATE column set: esg_monthly_metrics_hospital_id_month_year_key, esg_monthly_metrics_hospital_id_month_year_idx"
esg_monthly_metrics,Other,esg_monthly_metrics_hospital_id_month_year_key,hospital_id month_year,UNIQUE,8192,0,"DUPLICATE column set: esg_monthly_metrics_hospital_id_month_year_key, esg_monthly_metrics_hospital_id_month_year_idx"
esg_monthly_metrics,Other,esg_monthly_metrics_pkey,id,PK,8192,0,none
esi_beneficiaries,PM-JAY,esi_beneficiaries_pkey,id,PK,8192,0,none
esi_beneficiaries,PM-JAY,idx_esi_hospital,hospital_id,INDEX,8192,104,none
esi_beneficiaries,PM-JAY,idx_esi_patient,patient_id,INDEX,8192,0,ZERO scans since stats reset
expense_records,Other,expense_records_pkey,id,PK,16384,0,none
external_lab_referrals,Other,external_lab_referrals_pkey,id,PK,8192,0,none
external_lab_referrals,Other,idx_ext_lab_hospital,hospital_id status referred_at,INDEX,8192,110,none
facility_assets,Tenant,facility_assets_pkey,id,PK,8192,0,none
facility_assets,Tenant,idx_facility_assets_hospital,hospital_id is_active,INDEX,8192,109,none
facility_maintenance_logs,Tenant,facility_maintenance_logs_pkey,id,PK,8192,0,none
facility_maintenance_logs,Tenant,idx_maintenance_logs_asset,asset_id maintenance_date,INDEX,8192,0,ZERO scans since stats reset
facility_maintenance_logs,Tenant,idx_maintenance_logs_due,hospital_id next_due_date,INDEX,8192,4,none
facility_maintenance_logs,Tenant,idx_maintenance_logs_hospital,hospital_id maintenance_date,INDEX,8192,104,none
fall_risk_assessments,Nursing,fall_risk_assessments_pkey,id,PK,8192,0,none
fall_risk_assessments,Nursing,idx_fall_risk_admission,admission_id,INDEX,8192,0,ZERO scans since stats reset
fall_risk_assessments,Nursing,idx_fall_risk_hospital_patient,hospital_id patient_id assessment_date,INDEX,8192,292,none
fcm_tokens,Other,fcm_tokens_hospital_id_user_id_token_key,hospital_id user_id token,UNIQUE,8192,0,none
fcm_tokens,Other,fcm_tokens_pkey,id,PK,8192,0,none
fcm_tokens,Other,idx_fcm_tokens_hospital_user,hospital_id user_id is_active,INDEX,8192,112,none
feedback_records,Patient,feedback_records_pkey,id,PK,8192,0,none
feedback_records,Patient,idx_feedback_records_hospital,hospital_id,INDEX,8192,224,none
fire_safety_drills,Other,fire_safety_drills_hospital_date,hospital_id drill_date,INDEX,8192,226,none
fire_safety_drills,Other,fire_safety_drills_pkey,id,PK,8192,0,none
fixed_assets,Other,fixed_assets_hospital_id_asset_code_key,hospital_id asset_code,UNIQUE,8192,6,none
fixed_assets,Other,fixed_assets_pkey,id,PK,8192,0,none
fixed_assets,Other,idx_fixed_assets_hospital,hospital_id category status,INDEX,8192,110,none
full_final_settlements,Other,ffs_exit_idx,staff_exit_id,INDEX,8192,0,ZERO scans since stats reset
full_final_settlements,Other,full_final_settlements_pkey,id,PK,8192,0,none
govt_scheme_claims,PM-JAY,govt_scheme_claims_pkey,id,PK,8192,0,none
govt_scheme_claims,PM-JAY,idx_govt_claims_hospital,hospital_id scheme_type status created_at,INDEX,8192,102,none
govt_scheme_claims,PM-JAY,idx_govt_claims_patient,patient_id,INDEX,8192,0,ZERO scans since stats reset
govt_schemes,PM-JAY,govt_schemes_pkey,id,PK,8192,0,none
grievances,HR,grievances_hospital_idx,hospital_id,INDEX,8192,242,"DUPLICATE column set: grievances_hospital_idx, idx_grievances_hospital"
grievances,HR,grievances_pkey,id,PK,8192,0,none
grievances,HR,idx_grievances_hospital,hospital_id,INDEX,8192,0,"ZERO scans since stats reset; DUPLICATE column set: grievances_hospital_idx, idx_grievances_hospital"
grievances,HR,idx_grievances_patient,patient_id,INDEX,8192,67,none
grievances,HR,idx_grievances_status,hospital_id status,INDEX,8192,0,ZERO scans since stats reset
grn_ai_log,AI,grn_ai_log_pkey,id,PK,8192,0,none
grn_items,Procurement,grn_items_pkey,id,PK,8192,0,none
grn_records,Procurement,grn_records_hospital_grn_number_key,hospital_id grn_number,UNIQUE,8192,109,none
grn_records,Procurement,grn_records_pkey,id,PK,8192,0,none
guideline_adherence_log,Other,guideline_adherence_log_pkey,id,PK,8192,0,none
guideline_adherence_log,Other,idx_guideline_log_patient,patient_id,INDEX,8192,0,ZERO scans since stats reset
hand_hygiene_audits,Infection Control,hand_hygiene_audits_hospital_date,hospital_id audit_date,INDEX,8192,287,none
hand_hygiene_audits,Infection Control,hand_hygiene_audits_pkey,id,PK,8192,0,none
hcx_submissions,Other,hcx_submissions_pkey,id,PK,8192,0,none
health_coach_sessions,Other,health_coach_sessions_pkey,id,PK,8192,0,none
health_coach_sessions,Other,idx_hcs_patient,patient_id created_at,INDEX,8192,67,none
health_packages,Other,health_packages_hospital_code_key,hospital_id package_code,UNIQUE,8192,0,none
health_packages,Other,health_packages_pkey,id,PK,8192,0,none
health_packages,Other,idx_health_packages_hospital,hospital_id,INDEX,8192,307,none
hep_plans,Other,hep_plans_pkey,id,PK,8192,0,none
hep_plans,Other,idx_hep_plans_hospital,hospital_id,INDEX,8192,109,none
hep_plans,Other,idx_hep_plans_referral,referral_id,INDEX,8192,17,none
high_alert_double_checks,Other,high_alert_double_checks_pkey,id,PK,8192,0,none
high_alert_double_checks,Other,idx_high_alert_checks_admission,hospital_id admission_id both_verified,INDEX,8192,226,none
hmis_reports,Integration,hmis_reports_pkey,id,PK,8192,0,none
hmis_reports,Integration,idx_hmis_reports_hospital,hospital_id,INDEX,8192,0,ZERO scans since stats reset
hmis_reports,Integration,idx_hmis_reports_type_year,hospital_id report_type period_year,INDEX,8192,0,ZERO scans since stats reset
